time_s,fmu_outlet_temperature_c,twin_outlet_temperature_c,deviation_c
26443.099999755425,321.27208835914485,321.333951133964,-0.06186277481913294
26453.399999755275,321.2652284508229,321.32687710954616,-0.06164865872324299
26463.699999755125,321.2584335982799,321.3198473007216,-0.06141370244171185
26473.999999754975,321.2516474384346,321.3128483143317,-0.061200875897100104
26484.299999754825,321.2449038466681,321.3058773619185,-0.06097351525039585
26494.599999754675,321.23818610948905,321.2989406643608,-0.060754554871778055
26504.899999754525,321.2314995909878,321.29204385507217,-0.0605442640843421
26515.199999754375,321.2248500174466,321.2851747117456,-0.060324694298969916
26525.499999754225,321.2182332538167,321.2783331813535,-0.060099927536782616
26535.799999754076,321.2116471093705,321.271534192019,-0.059887082648458545
26546.099999753926,321.2050885983169,321.2647656060255,-0.05967700770861484
26556.399999753776,321.19856764554754,321.25802426904664,-0.05945662349910208
26566.699999753626,321.1920699678322,321.2513157918664,-0.05924582403417844
26576.999999753476,321.18561147558535,321.24464652259616,-0.059035047010809194
26587.299999753326,321.17918830240967,321.238004141855,-0.05881583944534441
26597.599999753176,321.1727919450253,321.23138859771166,-0.05859665268633307
26607.899999753026,321.1664263309028,321.2248139700777,-0.05838763917489587
26618.199999752876,321.1600900821507,321.2182693195134,-0.058179237362708136
26628.499999752727,321.1537855645336,321.21175114913734,-0.057965584603721254
26638.799999752577,321.14751701300287,321.2052644878104,-0.0577474748075133
26649.099999752427,321.14127049068975,321.19881635245287,-0.057545861763117045
26659.399999752277,321.1350601933137,321.1923943442908,-0.057334150977112586
26669.699999752127,321.1288751470104,321.1859984124838,-0.057123265473421725
26679.999999751977,321.12272761953255,321.1796418217324,-0.05691420219983456
26690.299999751827,321.11660664948784,321.1733147752876,-0.05670812579978701
26700.599999751677,321.1105168307834,321.1670134562591,-0.056496625475688234
26710.899999751528,321.10444684623,321.16074233896694,-0.056295492736921915
26721.199999751378,321.09841305412544,321.1545090647716,-0.05609601064617209
26731.499999751228,321.0924205049128,321.14830117245094,-0.055880667538133366
26741.799999751078,321.08645097666397,321.14211861224925,-0.055667635585280095
26752.099999750928,321.08050608981483,321.13597386583757,-0.05546777602273778
26762.399999750778,321.07459216238254,321.129858225144,-0.0552660627614614
26772.69999975063,321.0687062529481,321.1237675750567,-0.0550613221085996
26782.99999975048,321.0628544240115,321.1177058619495,-0.05485143793799807
26793.29999975033,321.05703002837384,321.1116813087617,-0.0546512803878727
26803.59999975018,321.05122951373454,321.105681408042,-0.05445189430747632
26813.89999975003,321.0454601727288,321.0997061111125,-0.054245938383701287
26824.19999974988,321.03971860997194,321.0937671479785,-0.054048538006554736
26834.49999974973,321.03400842692713,321.0878568467958,-0.053848419868643305
26844.79999974958,321.02832981479946,321.0819708152661,-0.05364100046665499
26855.09999974943,321.02267039889324,321.07611249763045,-0.05344209873720729
26865.39999974928,321.01704495183566,321.0702906570356,-0.05324570519996996
26875.69999974913,321.0114427048781,321.0644927553072,-0.05305005042907851
26885.99999974898,321.00587249166085,321.0587187448367,-0.05284625317585778
26896.29999974883,321.0003292722115,321.0529796345109,-0.052650362299402786
26906.59999974868,320.99480622334494,321.0472687378192,-0.052462514474257205
26916.89999974853,320.9893186827632,321.04158140556916,-0.052262722805949124
26927.19999974838,320.9838611251764,321.0359206049043,-0.05205947972785907
26937.49999974823,320.97842516909583,321.0302955992818,-0.051870430185999794
26947.79999974808,320.97302109022576,321.02469383460834,-0.051672744382585734
26958.09999974793,320.96764447818185,321.01911526433634,-0.051470786154482084
26968.39999974778,320.96228766913345,321.0135702059672,-0.051282536833753056
26978.69999974763,320.9569649914043,321.0080529089723,-0.051087917567997465
26988.99999974748,320.95166276365774,321.0025584868235,-0.05089572316575186
26999.29999974733,320.94638694711443,320.99708945383327,-0.05070250671883514
27009.59999974718,320.9411392910707,320.9916555353246,-0.05051624425385626
27019.89999974703,320.9359231609967,320.9862441754014,-0.0503210144046875
27030.19999974688,320.93072743094393,320.9808553285681,-0.05012789762417924
27040.49999974673,320.9255627414362,320.97549864986377,-0.04993590842758522
27050.79999974658,320.9204076640899,320.97016927691953,-0.04976161282962721
27061.09999974643,320.9152846226437,320.9648621047065,-0.04957748206282986
27071.39999974628,320.9101993865825,320.9595792182091,-0.049379831626595205
27081.69999974613,320.90513228341774,320.95433076760514,-0.04919848418740003
27091.99999974598,320.9000981424632,320.9491042086378,-0.04900606617457015
27102.299999745832,320.8950825427854,320.9438994968531,-0.048816954067660845
27112.599999745682,320.89009410709457,320.9387256529457,-0.04863154585115126
27122.899999745532,320.88512956374785,320.93357865639905,-0.04844909265119668
27133.199999745382,320.88019055952805,320.92845320180476,-0.048262642276711176
27143.499999745232,320.87528418389724,320.9233509675679,-0.04806678367066297
27153.799999745082,320.8703817953565,320.91828249312124,-0.047900697764760025
27164.099999744933,320.8655206749202,320.9132352586283,-0.047714583708057035
27174.399999744783,320.8606854543426,320.9082092206664,-0.04752376632376354
27184.699999744633,320.8558743418196,320.90321279290436,-0.04733845108478363
27194.999999744483,320.8510866440434,320.8982427518666,-0.04715610782318436
27205.299999744333,320.84631850411927,320.8932936091856,-0.04697510506633762
27215.599999744183,320.84157853287155,320.88836665869013,-0.04678812581857983
27225.899999744033,320.8368613893707,320.8834727948565,-0.046611405485805335
27236.199999743883,320.83216202648543,320.87859953440295,-0.046437507917516996
27246.499999743733,320.8274935207171,320.8737468349272,-0.046253314210105145
27256.799999743584,320.82285145225285,320.86892252959814,-0.04607107734528881
27267.099999743434,320.8182287254846,320.8641241486491,-0.045895423164552085
27277.399999743284,320.81363027477505,320.8593460374839,-0.045715762708823604
27287.699999743134,320.8090547616857,320.85458912662114,-0.045534364935463145
27297.999999742984,320.80450151269184,320.8498646327346,-0.04536312004273668
27308.299999742834,320.7999754875535,320.84516012059936,-0.0451846330458352
27318.599999742684,320.79546903846574,320.8404755488223,-0.045006510356586205
27328.899999742534,320.79098105119505,320.83581819581303,-0.04483714461798627
