hour,heat_demand_mw,price_eur_per_mwh,p_ch_mw,p_dis_mw,level_mwh,elec_to_heater_mw,heater_heat_mw,boiler_heat_mw,unmet_heat_mw,electricity_cost_eur,fuel_cost_eur,carbon_cost_eur,penalty_cost_eur,emissions_tco2,heat_balance_residual_mw
5093,10.0,30.86098722602631,4.85,0.0,9.210392499999998,15.0,14.85,0.0,0.0,462.9148083903947,0.0,0.0,0.0,0.0,0.0
5094,10.0,35.30461967758336,4.85,0.0,13.808682107499997,15.0,14.85,0.0,0.0,529.5692951637504,0.0,0.0,0.0,0.0,0.0
5095,10.0,31.726938481968066,4.85,0.0,18.402373425392497,15.0,14.85,0.0,0.0,475.90407722952096,0.0,0.0,0.0,0.0,0.0
5096,10.0,33.194080536049015,4.85,0.0,22.991471051967103,15.0,14.85,0.0,0.0,497.91120804073523,0.0,0.0,0.0,0.0,0.0
5097,10.0,36.508020907152115,4.85,0.0,27.575979580915135,15.0,14.85,0.0,0.0,547.6203136072818,0.0,0.0,0.0,0.0,0.0
5098,10.0,38.05219052706942,4.85,0.0,32.15590360133422,15.0,14.85,0.0,0.0,570.7828579060413,0.0,0.0,0.0,0.0,0.0
5099,10.0,51.85059990370735,0.0,0.0,32.12374769773288,10.1010101010101,10.0,0.0,0.0,523.7434333707813,0.0,0.0,0.0,0.0,0.0
5100,10.0,55.61091390086567,0.0,7.417831956699598,24.283379785088204,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5101,10.0,67.90032479656018,0.0,7.417831956699598,16.45085224035617,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5102,10.0,61.424282731548146,0.0,7.417831956699598,8.626157223168867,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5103,10.0,83.09090353385372,0.0,7.417831956699598,0.8092869009987531,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5104,10.0,74.91573718263989,0.0,0.7680537333928666,0.0,0.0,0.0,9.231946266607133,0.0,0.0,369.2778506642853,149.1882516683713,0.0,1.8648531458546411,0.0
5105,10.0,82.62239430486773,0.0,-0.0,-0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5106,10.0,93.9060153972294,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5107,10.0,90.44352610401252,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5108,10.0,76.43486057326005,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5109,10.0,85.94369810623405,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5110,10.0,85.3591014590804,0.0,-0.0,-0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5111,10.0,74.71279403227881,0.0,0.0,-0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5112,10.0,69.7887291531979,0.0,0.0,-0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5113,10.0,55.19007086927207,0.0,0.0,0.0,10.1010101010101,10.0,0.0,0.0,557.4754633259805,0.0,0.0,0.0,0.0,0.0
5114,10.0,53.36737955046222,0.0,0.0,-0.0,10.1010101010101,10.0,0.0,0.0,539.0644399036587,0.0,0.0,0.0,0.0,0.0
5115,10.0,45.04042960510298,4.85,0.0,4.607499999999999,15.0,14.85,0.0,0.0,675.6064440765447,0.0,0.0,0.0,0.0,0.0
5116,10.0,35.63602884500235,4.85,0.0,9.210392499999998,15.0,14.85,0.0,0.0,534.5404326750353,0.0,0.0,0.0,0.0,0.0
5117,10.0,34.32253979528318,4.85,0.0,13.808682107499997,15.0,14.85,0.0,0.0,514.8380969292476,0.0,0.0,0.0,0.0,0.0
5118,10.0,33.62980053455982,4.85,0.0,18.402373425392497,15.0,14.85,0.0,0.0,504.4470080183973,0.0,0.0,0.0,0.0,0.0
5119,10.0,30.799796613882606,4.85,0.0,22.991471051967103,15.0,14.85,0.0,0.0,461.9969492082391,0.0,0.0,0.0,0.0,0.0
5120,10.0,32.014574077766014,4.85,0.0,27.575979580915135,15.0,14.85,0.0,0.0,480.2186111664902,0.0,0.0,0.0,0.0,0.0
5121,10.0,34.868182030515975,4.85,0.0,32.15590360133422,15.0,14.85,0.0,0.0,523.0227304577396,0.0,0.0,0.0,0.0,0.0
5122,10.0,49.25167761891453,4.85,0.0,36.73124769773288,15.0,14.85,0.0,0.0,738.7751642837179,0.0,0.0,0.0,0.0,0.0
5123,10.0,54.77487693506075,0.0,0.0,36.69451645003515,10.1010101010101,10.0,0.0,0.0,553.2815852026338,0.0,0.0,0.0,0.0,0.0
5124,10.0,65.6061071314288,0.0,7.417831956699598,28.849577768638174,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5125,10.0,56.16843542852652,0.0,7.417831956699598,21.01248402592259,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5126,10.0,68.24885648395427,0.0,7.417831956699598,13.18322737694972,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5127,10.0,73.10309948011185,0.0,7.417831956699598,5.361799984625826,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5128,10.0,74.88121346797837,0.0,5.08861627540914,0.0,0.0,0.0,4.91138372459086,0.0,0.0,196.4553489836344,79.36796098938831,0.0,0.9920995123673538,0.0
5129,10.0,77.68346729437134,0.0,-0.0,-0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5130,10.0,88.72101057828839,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5131,10.0,89.83177299455542,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5132,10.0,94.39583179049667,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5133,10.0,76.03917874999455,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5134,10.0,84.7897789106824,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5135,10.0,69.90689182411829,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5136,10.0,61.274967322303894,0.0,-0.0,-0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5137,10.0,64.46443794949717,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5138,10.0,53.23693532228949,0.0,0.0,-0.0,10.1010101010101,10.0,0.0,0.0,537.7468214372675,0.0,0.0,0.0,0.0,0.0
5139,10.0,55.64586950106672,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5140,10.0,33.28109099383866,4.85,0.0,4.607499999999999,15.0,14.85,0.0,0.0,499.2163649075799,0.0,0.0,0.0,0.0,0.0
5141,10.0,44.1281442121404,4.85,0.0,9.210392499999998,15.0,14.85,0.0,0.0,661.922163182106,0.0,0.0,0.0,0.0,0.0
5142,10.0,31.040204581766588,4.85,0.0,13.808682107499997,15.0,14.85,0.0,0.0,465.6030687264988,0.0,0.0,0.0,0.0,0.0
5143,10.0,31.33802478220786,4.85,0.0,18.402373425392497,15.0,14.85,0.0,0.0,470.0703717331179,0.0,0.0,0.0,0.0,0.0
5144,10.0,25.54991076434436,4.85,0.0,22.991471051967103,15.0,14.85,0.0,0.0,383.2486614651654,0.0,0.0,0.0,0.0,0.0
5145,10.0,41.363367951607714,4.85,0.0,27.575979580915135,15.0,14.85,0.0,0.0,620.4505192741157,0.0,0.0,0.0,0.0,0.0
5146,10.0,40.32856250699022,4.85,0.0,32.15590360133422,15.0,14.85,0.0,0.0,604.9284376048532,0.0,0.0,0.0,0.0,0.0
5147,10.0,53.75150450084863,0.0,0.0,32.12374769773288,10.1010101010101,10.0,0.0,0.0,542.9444899075619,0.0,0.0,0.0,0.0,0.0
5148,10.0,54.9118673722076,0.0,0.0,32.09162395003515,10.1010101010101,10.0,0.0,0.0,554.6653269919959,0.0,0.0,0.0,0.0,0.0
5149,10.0,55.12501058049652,0.0,0.0,32.05953232608511,10.1010101010101,10.0,0.0,0.0,556.818288691884,0.0,0.0,0.0,0.0,0.0
5150,10.0,61.2854491057881,0.0,7.417831956699598,24.21922862881208,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5151,10.0,66.89192975266914,0.0,7.417831956699598,16.38676523523632,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5152,10.0,71.04783462600469,0.0,7.417831956699598,8.56213430505414,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5153,10.0,84.15215807087812,0.0,7.417831956699598,0.7453280058021416,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5154,10.0,78.63991625716936,0.0,0.7073535439065225,0.0,0.0,0.0,9.292646456093477,0.0,0.0,371.7058582437391,150.16916673047058,0.0,1.8771145841308823,0.0
5155,10.0,81.94691873562492,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5156,10.0,84.16350978357976,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5157,10.0,80.27363342057424,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5158,10.0,78.03213841332207,0.0,-0.0,-0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5159,10.0,76.00536671621714,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5160,10.0,48.23149497971176,0.0,0.0,-0.0,10.1010101010101,10.0,0.0,0.0,487.18681797688646,0.0,0.0,0.0,0.0,0.0
5161,10.0,38.13406395657516,4.85,0.0,4.607499999999999,15.0,14.85,0.0,0.0,572.0109593486275,0.0,0.0,0.0,0.0,0.0
5162,10.0,37.421925897539275,4.85,0.0,9.210392499999998,15.0,14.85,0.0,0.0,561.3288884630891,0.0,0.0,0.0,0.0,0.0
5163,10.0,28.047783142584482,4.85,0.0,13.808682107499997,15.0,14.85,0.0,0.0,420.71674713876723,0.0,0.0,0.0,0.0,0.0
5164,10.0,28.575156310668785,4.85,0.0,18.402373425392497,15.0,14.85,0.0,0.0,428.6273446600318,0.0,0.0,0.0,0.0,0.0
5165,10.0,28.3540939616394,4.85,0.0,22.991471051967103,15.0,14.85,0.0,0.0,425.311409424591,0.0,0.0,0.0,0.0,0.0
5166,10.0,23.861787328751028,4.85,0.0,27.575979580915135,15.0,14.85,0.0,0.0,357.92680993126544,0.0,0.0,0.0,0.0,0.0
5167,10.0,26.030454262157424,4.85,0.0,32.15590360133422,15.0,14.85,0.0,0.0,390.45681393236134,0.0,0.0,0.0,0.0,0.0
5168,10.0,29.98741708858728,4.85,0.0,36.73124769773288,15.0,14.85,0.0,0.0,449.8112563288092,0.0,0.0,0.0,0.0,0.0
5169,10.0,31.756775581446462,4.85,0.0,41.302016450035154,15.0,14.85,0.0,0.0,476.35163372169694,0.0,0.0,0.0,0.0,0.0
5170,10.0,21.935687801448694,4.85,0.0,45.86821443358512,15.0,14.85,0.0,0.0,329.0353170217304,0.0,0.0,0.0,0.0,0.0
5171,10.0,30.85176754977461,4.85,0.0,50.42984621915154,15.0,14.85,0.0,0.0,462.7765132466192,0.0,0.0,0.0,0.0,0.0
5172,10.0,37.02168627126215,4.85,0.0,54.98691637293239,15.0,14.85,0.0,0.0,555.3252940689322,0.0,0.0,0.0,0.0,0.0
5173,10.0,45.71655831517591,0.0,0.0,54.93192945655946,10.1010101010101,10.0,0.0,0.0,461.78341732500917,0.0,0.0,0.0,0.0,0.0
5174,10.0,45.16651793534912,0.11570404824156885,0.0,54.98691637293239,10.217882877011686,10.115704048241568,0.0,0.0,461.506190225845,0.0,0.0,0.0,0.0,-7.494005416219807e-16
5175,10.0,56.816210070934865,0.0,7.417831956699598,47.12368529161252,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5176,10.0,56.515913577064886,0.0,7.417831956699598,39.268317441373966,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5177,10.0,54.05119034803495,0.0,7.417831956699598,31.420804958985645,2.6082505487882846,2.5821680433004017,0.0,0.0,140.97904688792218,0.0,0.0,0.0,0.0,0.0
5178,10.0,55.836886219772744,0.0,7.417831956699598,23.581139989079713,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5179,10.0,56.79156333585525,0.0,7.417831956699598,15.749314684143688,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5180,10.0,53.1190799065304,0.0,0.08893998325572579,15.639944334453517,10.011171734085126,9.911060016744274,0.0,0.0,531.7842313008664,0.0,0.0,0.0,0.0,0.0
5181,10.0,56.18497477904189,0.0,7.417831956699598,7.816060225172118,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5182,10.0,59.26669866547015,0.0,7.417831956699598,-0.0,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
