scale_factor,time_s,state_of_charge,power_fraction_of_rated
1.0,53568.0,2.6919447541863036e-12,4.389306695884442e-11
1.0,53640.0,2.5228955959540556e-12,4.111910811843699e-11
1.0,53712.0,2.3645219250618495e-12,3.851781116281927e-11
1.0,53784.0,2.2162375514089152e-12,3.607993903642636e-11
1.0,53856.0,2.077349749421526e-12,3.379412305548613e-11
1.0,53928.0,1.947290081082958e-12,3.165254724990518e-11
1.0,54000.0,1.825507914054166e-12,2.96452640213829e-11
1.0,54072.0,1.7114348332871264e-12,2.7765167942561674e-11
1.0,54144.0,1.604644516968501e-12,2.6001600872405107e-11
1.0,54216.0,1.504710673909887e-12,2.4349589011762874e-11
1.0,54288.0,1.4111359586493049e-12,2.2803448018748893e-11
1.0,54360.0,1.323511797629342e-12,2.135394083779829e-11
1.0,54432.0,1.2414651520856073e-12,1.999538312702498e-11
1.0,54504.0,1.1646763428649973e-12,1.8723511630014396e-11
1.0,54576.0,1.0927545293535575e-12,1.753051037667319e-11
1.0,54648.0,1.0254865908398467e-12,1.6414247738794074e-11
1.0,54720.0,9.62517286580921e-13,1.5368328831755204e-11
1.0,54792.0,9.035801285978175e-13,1.4389200941877788e-11
1.0,54864.0,8.48390949561753e-13,1.3471890270011498e-11
1.0,54936.0,7.967365598551803e-13,1.2612133559741777e-11
1.0,55008.0,7.484216099912869e-13,1.1807088640125583e-11
1.0,55080.0,7.032151467841314e-13,1.1052492254748358e-11
1.0,55152.0,6.60957347883689e-13,1.0346923318138578e-11
1.0,55224.0,6.213994735669226e-13,9.686829116617444e-12
1.0,55296.0,5.843816861713393e-13,9.067946393770397e-12
1.0,55368.0,5.497619001184889e-13,8.488854064125916e-12
1.0,55440.0,5.173979800644005e-13,7.94528887126944e-12
1.0,55512.0,4.870768052976333e-13,7.437961357936728e-12
1.0,55584.0,4.58727306232143e-13,6.9618977249774605e-12
1.0,55656.0,4.322251378891719e-13,6.5170979723916384e-12
1.0,55728.0,4.074815130516856e-13,6.1007199292362195e-12
1.0,55800.0,3.843897967156824e-13,5.711342510039685e-12
1.0,55872.0,3.6273689496654024e-13,5.346123543858994e-12
1.0,55944.0,3.4248725387065204e-13,5.004352487958385e-12
1.0,56016.0,3.2356982681067585e-13,4.68460825686634e-12
1.0,56088.0,3.0586027263597075e-13,4.385469765111339e-12
1.0,56160.0,2.893408316062595e-13,4.106226469957619e-12
1.0,56232.0,2.7386939900250745e-13,3.844036200462141e-12
1.0,56304.0,2.5941045151604335e-13,3.5996094993606677e-12
1.0,56376.0,2.458929387014083e-13,3.370814738445915e-12
1.0,56448.0,2.3328131428122913e-13,3.1555202895106047e-12
1.0,56520.0,2.2146902747007804e-13,2.9551472380262565e-12
1.0,56592.0,2.1043830321520996e-13,2.76685341304983e-12
1.0,56664.0,2.0015362586418794e-13,2.592059900052845e-12
1.0,56736.0,1.9052616991880788e-13,2.4279245280922623e-12
1.0,56808.0,1.8153817181067576e-13,2.2737367544323206e-12
1.0,56880.0,1.731363446627267e-13,2.13020712180878e-12
1.0,56952.0,1.6530294021903465e-13,1.9959145447501213e-12
1.0,57024.0,1.5800242751469466e-13,1.870859023256344e-12
1.0,57096.0,1.5118149670393961e-13,1.7529089291201669e-12
1.0,57168.0,1.4478688387840658e-13,1.6427748050773513e-12
1.0,57240.0,1.388363219815535e-13,1.5390355656563768e-12
1.0,57312.0,1.3325879119285743e-13,1.4438228390645235e-12
1.0,57384.0,1.2805429916855247e-13,1.3535839116229909e-12
1.0,57456.0,1.2324057119586244e-13,1.270450411539059e-12
1.0,57528.0,1.1867552169633741e-13,1.1922907106054482e-12
1.0,57600.0,1.1448349182061837e-13,1.1191048088221576e-12
1.0,57672.0,1.1055790781457535e-13,1.050182163453428e-12
1.0,57744.0,1.0689877733444238e-13,9.86943859970779e-13
1.0,57816.0,1.0345279053445236e-13,9.272582701669305e-13
1.0,57888.0,1.0027322663543628e-13,8.711253940418828e-13
1.0,57960.0,9.728909644180734e-14,8.199663170671556e-13
1.0,58032.0,9.450030807875724e-14,7.695177828281884e-13
1.0,58104.0,9.192471698948829e-14,7.247535904753022e-13
1.0,58176.0,8.954449835573428e-14,6.821210263296962e-13
1.0,58248.0,8.730639209724928e-14,6.430411758628906e-13
1.0,58320.0,8.521037141721427e-14,6.060929536033653e-13
1.0,58392.0,8.325648608115033e-14,5.719869022868805e-13
1.0,58464.0,8.144465569860024e-14,5.39301936441916e-13
1.0,58536.0,7.972165847048825e-14,5.094591415399919e-13
1.0,58608.0,7.817630075443325e-14,4.817479748453479e-13
1.0,58680.0,7.671975322411426e-14,4.561684363579843e-13
1.0,58752.0,7.533426379548827e-14,4.312994406063808e-13
1.0,58824.0,7.401981715608729e-14,4.085620730620576e-13
1.0,58896.0,7.281194044269927e-14,3.865352482534945e-13
1.0,58968.0,7.169286625881319e-14,3.666400516522117e-13
1.0,59040.0,7.068040411022724e-14,3.488764832582092e-13
1.0,59112.0,6.972120969812125e-14,3.3111291486420665e-13
1.0,59184.0,6.883305807524022e-14,3.1405988920596425e-13
1.0,59256.0,6.799822012624326e-14,2.9984903449076225e-13
1.0,59328.0,6.725218470674826e-14,2.8634872251132035e-13
1.0,59400.0,6.652391285564726e-14,2.735589532676385e-13
1.0,59472.0,6.58666991062393e-14,2.6147972675971685e-13
1.0,59544.0,6.522722595652326e-14,2.494005002517952e-13
1.0,59616.0,6.467658213312826e-14,2.387423592153936e-13
1.0,59688.0,6.416145779028726e-14,2.287947609147523e-13
1.0,59760.0,6.366410467207427e-14,2.1955770534987095e-13
1.0,59832.0,6.322003077469226e-14,2.1103119252074975e-13
1.0,59904.0,6.281147635786422e-14,2.0250467969162855e-13
1.0,59976.0,6.243847204652628e-14,1.9610979506978764e-13
1.0,60048.0,6.208321599111427e-14,1.8900436771218663e-13
1.0,60120.0,6.176348324437327e-14,1.8260948309034574e-13
1.0,60192.0,6.146151789414327e-14,1.7621459846850483e-13
1.0,60264.0,6.115955254391328e-14,1.7053025658242404e-13
1.0,60336.0,6.08931143304713e-14,1.6555645743210332e-13
1.0,60408.0,6.06621994257003e-14,1.6129320101754274e-13
1.0,60480.0,6.044905191744032e-14,1.5702994460298213e-13
1.0,60552.0,6.025366032134031e-14,1.5276668818842154e-13
1.0,60624.0,6.005826872524032e-14,1.4850343177386093e-13
1.0,60696.0,5.98806368694173e-14,1.4495071809506043e-13
1.0,60768.0,5.972076858198829e-14,1.4139800441625993e-13
1.0,60840.0,5.956091177891032e-14,1.3926637620897962e-13
1.0,60912.0,5.943657445638633e-14,1.364242052659392e-13
1.0,60984.0,5.931223330574532e-14,1.3287149158713873e-13
1.0,61056.0,5.922342312000933e-14,1.3145040611561853e-13
1.0,61128.0,5.913461293427335e-14,1.2931877790833823e-13
1.0,61200.0,5.902803535202634e-14,1.2718714970105792e-13
1.0,61272.0,5.893921751005633e-14,1.2434497875801753e-13
1.0,61344.0,5.886817089271434e-14,1.2292389328649734e-13
1.0,61416.0,5.881488401564935e-14,1.2221335055073723e-13
1.0,61488.0,5.876160096670136e-14,1.2150280781497712e-13
1.0,61560.0,5.869054669312535e-14,1.193711796076968e-13
1.0,61632.0,5.865501955633736e-14,1.1795009413617662e-13
1.0,61704.0,5.861950007578338e-14,1.1795009413617662e-13
1.0,61776.0,5.858396911087835e-14,1.158184659288963e-13
1.0,61848.0,5.856620937060137e-14,1.158184659288963e-13
1.0,61920.0,5.854844580220737e-14,1.151079231931362e-13
1.0,61992.0,5.853068223381337e-14,1.1439738045737614e-13
1.0,62064.0,5.851292249353637e-14,1.1439738045737614e-13
1.0,62136.0,5.849516275325939e-14,1.1439738045737614e-13
1.0,62208.0,5.847739918486538e-14,1.1368683772161603e-13
1.0,62280.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,62352.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,62424.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,62496.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,62568.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,62640.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,62712.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,62784.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,62856.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,62928.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,63000.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,63072.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,63144.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,63216.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,63288.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,63360.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,63432.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,63504.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,63576.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,63648.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,63720.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,63792.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,63864.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,63936.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,64008.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,64080.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,64152.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,64224.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,64296.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,64368.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,64440.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,64512.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,64584.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,64656.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,64728.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,64800.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,64872.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,64944.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,65016.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,65088.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,65160.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,65232.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,65304.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,65376.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,65448.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,65520.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,65592.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,65664.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,65736.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,65808.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,65880.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,65952.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,66024.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,66096.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,66168.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,66240.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,66312.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,66384.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,66456.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,66528.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,66600.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,66672.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,66744.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,66816.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,66888.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,66960.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,67032.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,67104.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,67176.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,67248.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,67320.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,67392.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,67464.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,67536.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,67608.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,67680.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,67752.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,67824.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,67896.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,67968.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,68040.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,68112.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,68184.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,68256.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,68328.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,68400.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,68472.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,68544.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,68616.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,68688.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,68760.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,68832.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,68904.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,68976.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,69048.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,69120.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,69192.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,69264.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,69336.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,69408.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,69480.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,69552.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,69624.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,69696.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,69768.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,69840.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,69912.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,69984.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,70056.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,70128.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,70200.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,70272.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,70344.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,70416.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,70488.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,70560.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,70632.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,70704.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,70776.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,70848.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,70920.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,70992.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,71064.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,71136.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,71208.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,71280.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,71352.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,71424.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,71496.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,71568.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,71640.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,71712.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,71784.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,71856.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,71928.0,5.845963561647137e-14,1.1297629498585593e-13
1.0,72000.0,5.845963561647137e-14,1.1297629498585593e-13
2.0,0.0,1.0,1.0
2.0,72.0,0.9958806347657776,0.9999999999999991
2.0,144.0,0.9917612695315556,0.9999999999999986
2.0,216.0,0.9876419042973337,0.9999999999999986
2.0,288.0,0.9835225390631117,0.9999999999999979
2.0,360.0,0.9794031738288898,0.9999999999999936
2.0,432.0,0.9752838085946678,0.9999999999999836
2.0,504.0,0.9711644433604457,0.9999999999999608
2.0,576.0,0.9670450781262242,0.9999999999999117
2.0,648.0,0.9629257128920031,0.9999999999998124
2.0,720.0,0.9588063476577826,0.9999999999996184
2.0,792.0,0.9546869824235638,0.9999999999992567
2.0,864.0,0.9505676171893472,0.999999999998608
2.0,936.0,0.9464482519551355,0.9999999999974784
2.0,1008.0,0.942328886720932,0.9999999999955604
2.0,1080.0,0.9382095214867412,0.9999999999923843
2.0,1152.0,0.9340901562525716,0.999999999987235
2.0,1224.0,0.929970791018436,0.9999999999790539
2.0,1296.0,0.9258514257843528,0.9999999999662911
2.0,1368.0,0.9217320605503502,0.9999999999467079
2.0,1440.0,0.9176126953164695,0.9999999999171221
2.0,1512.0,0.9134933300827706,0.9999999998730579
2.0,1584.0,0.9093739648493381,0.9999999998083005
2.0,1656.0,0.9052545996162927,0.9999999997143064
2.0,1728.0,0.9011352343838032,0.9999999995794567
2.0,1800.0,0.8970158691521019,0.9999999993880961
2.0,1872.0,0.8928965039215074,0.9999999991193226
2.0,1944.0,0.8887771386924532,0.99999999874547
2.0,2016.0,0.8846577734655218,0.9999999982302086
2.0,2088.0,0.8805384082414901,0.9999999975262048
2.0,2160.0,0.8764190430213882,0.9999999965722325
2.0,2232.0,0.8722996778065698,0.9999999952896522
2.0,2304.0,0.8681803125988019,0.9999999935781204
2.0,2376.0,0.8640609474003753,0.9999999913104174
2.0,2448.0,0.8599415822142417,0.9999999883262275
2.0,2520.0,0.8558222170441802,0.9999999844246957
2.0,2592.0,0.8517028518950001,0.9999999793555843
2.0,2664.0,0.8475834867727885,0.9999999728088085
2.0,2736.0,0.8434641216852075,0.9999999644020837
2.0,2808.0,0.83934475664185,0.9999999536664724
2.0,2880.0,0.8352253916546687,0.9999999400294677
2.0,2952.0,0.8311060267384807,0.9999999227953608
2.0,3024.0,0.8269866619115716,0.9999999011224701
2.0,3096.0,0.8228672971964022,0.9999998739968965
2.0,3168.0,0.818747932620445,0.9999998402023577
2.0,3240.0,0.8146285682171581,0.9999997982856554
2.0,3312.0,0.810509204027124,0.999999746517291
2.0,3384.0,0.8063898400993724,0.9999996828466926
2.0,3456.0,0.8022704764929114,0.9999996048515115
2.0,3528.0,0.7981511132784949,0.9999995096803829
2.0,3600.0,0.7940317505406557,0.9999993939885058
2.0,3672.0,0.7899123883800344,0.9999992538654211
2.0,3744.0,0.785793026916044,0.9999990847542348
2.0,3816.0,0.7816736662899021,0.9999988813615935
2.0,3888.0,0.7775543066680778,0.9999986375576355
2.0,3960.0,0.7734349482461936,0.9999983462651321
2.0,4032.0,0.7693155912534331,0.999997999336999
2.0,4104.0,0.7651962359575036,0.9999975874213453
2.0,4176.0,0.7610768826702102,0.9999970998131976
2.0,4248.0,0.756957531753699,0.9999965242920325
2.0,4320.0,0.7528381836274304,0.9999958469442233
2.0,4392.0,0.7487188387759531,0.9999950519695281
2.0,4464.0,0.7445994977575402,0.9999941214707064
2.0,4536.0,0.7404801612137684,0.9999930352253983
2.0,4608.0,0.7363608298801122,0.99999177043939
2.0,4680.0,0.7322415045976346,0.9999903014803818
2.0,4752.0,0.7281221863258592,0.999988599591468
2.0,4824.0,0.7240028761569081,0.9999866325834909
2.0,4896.0,0.7198835753309983,0.9999843645055214
2.0,4968.0,0.7157642852533892,0.9999817552927446
2.0,5040.0,0.7116450075128737,0.9999787603910981
2.0,5112.0,0.707525743901917,0.9999753303580445
2.0,5184.0,0.7034064964385387,0.9999714104389582
2.0,5256.0,0.6992872673900427,0.9999669401186828
2.0,5328.0,0.6951680592986967,0.999961852647884
2.0,5400.0,0.6910488750094713,0.9999560745439197
2.0,5472.0,0.6869297176999373,0.9999495250660914
2.0,5544.0,0.6828105909124316,0.9999421156651862
2.0,5616.0,0.6786914985885976,0.9999337494073991
2.0,5688.0,0.6745724451064008,0.9999243203727998
2.0,5760.0,0.6704534353197287,0.9999137130286966
2.0,5832.0,0.6663344746006707,0.9999018015783185
2.0,5904.0,0.6622155688845842,0.9998884492854571
2.0,5976.0,0.658096724718033,0.9998735077757978
2.0,6048.0,0.6539779493097015,0.9998568163158659
2.0,6120.0,0.6498592505843639,0.999838201070645
2.0,6192.0,0.6457406372399954,0.9998174743411162
2.0,6264.0,0.6416221188081006,0.9997944337830972
2.0,6336.0,0.6375037057173311,0.9997688616089541
2.0,6408.0,0.6333854093604536,0.9997405237739285
2.0,6480.0,0.6292672421647285,0.9997091691489579
2.0,6552.0,0.6251492176657382,0.999674528682069
2.0,6624.0,0.6210313505847128,0.9996363145505768
2.0,6696.0,0.6169136569093726,0.9995942193064726
2.0,6768.0,0.6127961539783101,0.9995479150175697
2.0,6840.0,0.6086788605689171,0.9994970524070773
2.0,6912.0,0.6045617969888486,0.999441259994498
2.0,6984.0,0.6004449851710105,0.9993801432408019
2.0,7056.0,0.5963284487720365,0.9993132837010208
2.0,7128.0,0.592212213274211,0.9992402381874981
2.0,7200.0,0.5880963060907848,0.9991605379471706
2.0,7272.0,0.5839807566746035,0.999073687856319
2.0,7344.0,0.5798655966299691,0.9989791656363641
2.0,7416.0,0.575750859827629,0.998876421094333
2.0,7488.0,0.5716365825227785,0.9987648753916857
2.0,7560.0,0.5675228034759409,0.9986439203452568
2.0,7632.0,0.5634095640765819,0.9985129177641049
2.0,7704.0,0.5592969084692893,0.9983711988260635
2.0,7776.0,0.555184883682344,0.998218063497807
2.0,7848.0,0.5510735397584839,0.9980527800022547
2.0,7920.0,0.546962929887652,0.9978745843370581
2.0,7992.0,0.542853110541501,0.9976826798479295
2.0,8064.0,0.5387441416094155,0.9974762368604574
2.0,8136.0,0.5346360865357946,0.9972543923740326
2.0,8208.0,0.5305290124583263,0.9970162498213525
2.0,8280.0,0.5264229903469657,0.9967608788969172
2.0,8352.0,0.5223180951433259,0.9964873154577341
2.0,8424.0,0.5182144059001642,0.9961945614993942
2.0,8496.0,0.5141120059206465,0.9958815852104245
2.0,8568.0,0.5100109828970527,0.9955473211077012
2.0,8640.0,0.5059114290485801,0.9951906702555078
2.0,8712.0,0.5018134412578907,0.994810500570589
2.0,8784.0,0.4977171212060377,0.9944056472153647
2.0,8856.0,0.4936225755054023,0.993974913081189
2.0,8928.0,0.4895299158302608,0.9935170693633373
2.0,9000.0,0.48543925904460095,0.993030856229101
2.0,9072.0,0.48135072732679657,0.9925149835801335
2.0,9144.0,0.4772644482907507,0.9919681319098749
2.0,9216.0,0.47318055510311346,0.9913889532566421
2.0,9288.0,0.46909918659617705,0.9907760722526077
2.0,9360.0,0.4650204873760557,0.9901280872686555
2.0,9432.0,0.46094460792575676,0.9894435716547406
2.0,9504.0,0.4568717047027496,0.9887210750751008
2.0,9576.0,0.45280194023065035,0.9879591249373368
2.0,9648.0,0.4487354831846356,0.9871562279140526
2.0,9720.0,0.44467250847021456,0.9863108715554723
2.0,9792.0,0.4406131972949929,0.9854215259910702
2.0,9864.0,0.4365577372330663,0.9844866457180017
2.0,9936.0,0.43250632228170227,0.9835046714737706
2.0,10008.0,0.42845915290997166,0.9824740321902873
2.0,10080.0,0.42441643609900825,0.9813931470261593
2.0,10152.0,0.42037838537358924,0.9802604274737858
2.0,10224.0,0.41634522082474146,0.9790742795375288
2.0,10296.0,0.4123171691231004,0.9778331059789663
2.0,10368.0,0.40829446352276033,0.9765353086249853
2.0,10440.0,0.40427734385537656,0.9751792907342142
2.0,10512.0,0.40026605651429814,0.9737634594170514
2.0,10584.0,0.39626085442853226,0.9722862281043587
2.0,10656.0,0.39226199702635856,0.9707460190596393
2.0,10728.0,0.38826975018843946,0.9691412659293646
2.0,10800.0,0.3842843861902881,0.9674704163259341
2.0,10872.0,0.380306183633988,0.9657319344375884
2.0,10944.0,0.37633542736907155,0.9639243036594564
2.0,11016.0,0.3723724084024996,0.9620460292398197
2.0,11088.0,0.3684174237977015,0.9600956409355574
2.0,11160.0,0.3644707765626637,0.958071695670651
2.0,11232.0,0.36053277552707996,0.9559727801915876
2.0,11304.0,0.3566037352086014,0.9537975137134451
2.0,11376.0,0.35268397566825066,0.9515445505504152
2.0,11448.0,0.3487738223550889,0.9492125827245338
2.0,11520.0,0.3448736059402538,0.9468003425463962
2.0,11592.0,0.3409836621405044,0.9443066051616766
2.0,11664.0,0.3371043315314458,0.94173019105732
2.0,11736.0,0.3332359593506168,0.9390699685213726
2.0,11808.0,0.32937889529066455,0.9363248560504808
2.0,11880.0,0.3255334932828376,0.9334938246992344
2.0,11952.0,0.32170011127106657,0.930575900365639
2.0,12024.0,0.3178791109769151,0.9275701660071668
2.0,12096.0,0.3140708576557108,0.9244757637819887
2.0,12168.0,0.31027571984418467,0.9212918971101829
2.0,12240.0,0.30649406909997085,0.9180178326499173
2.0,12312.0,0.30272627973333466,0.91465290218378
2.0,12384.0,0.29897272853152046,0.9111965044107329
2.0,12456.0,0.295233794476123,0.9076481066393064
2.0,12528.0,0.2915098584539087,0.9040072463779885
2.0,12600.0,0.287801302961524,0.90027353281897
2.0,12672.0,0.2841085118045458,0.8964466482117103
2.0,12744.0,0.2804318697913412,0.8925263491230531
2.0,12816.0,0.2767717624222156,0.8885124675809087
2.0,12888.0,0.2731285755743404,0.884404912098838
2.0,12960.0,0.26950269518296066,0.8802036685791499
2.0,13032.0,0.2658945069193913,0.8759088010924393
2.0,13104.0,0.2623043958663184,0.8715204525318135
2.0,13176.0,0.2587327461909273,0.8670388451403652
2.0,13248.0,0.25517994081638534,0.8624642809107356
2.0,13320.0,0.25164636109220867,0.8577971418559932
2.0,13392.0,0.24813238646404528,0.8530378901512967
2.0,13464.0,0.24463839414340732,0.8481870681461743
2.0,13536.0,0.24116475877788524,0.8432452982475431
2.0,13608.0,0.2377118521223751,0.8382132826739145
2.0,13680.0,0.23428004271184594,0.8330918030814984
2.0,13752.0,0.2308696955361693,0.8278817200633013
2.0,13824.0,0.22748117171753188,0.8225839725224922
2.0,13896.0,0.22411482819093964,0.8171995769217019
2.0,13968.0,0.22077101738831753,0.8117296264101426
2.0,14040.0,0.21745008692670004,0.8061752898307097
2.0,14112.0,0.21415237930099487,0.8005378106095151
2.0,14184.0,0.21087823158179606,0.7948185055305301
2.0,14256.0,0.2076279751187044,0.7890187633982619
2.0,14328.0,0.2044019352496059,0.7831400435916243
2.0,14400.0,0.2012004310163415,0.7771838745123879
2.0,14472.0,0.19802377488718784,0.7711518519317755
2.0,14544.0,0.19487227248655223,0.765045637238996
2.0,14616.0,0.19174622233227143,0.7588669555956855
2.0,14688.0,0.18864591558088248,0.7526175940003597
2.0,14760.0,0.1855716357812204,0.7462993992672039
2.0,14832.0,0.18252365863667616,0.7399142759235936
2.0,14904.0,0.17950225177643211,0.7334641840309302
2.0,14976.0,0.17650767453597022,0.7269511369334594
2.0,15048.0,0.17354017774713115,0.720377198939839
2.0,15120.0,0.17060000353798063,0.7137444829423422
2.0,15192.0,0.16768738514271977,0.7070551479786168
2.0,15264.0,0.16480254672185535,0.7003113967409901
2.0,15336.0,0.16194570319282592,0.6935154730383934
2.0,15408.0,0.15911706007125662,0.6866696592159649
2.0,15480.0,0.15631681332299752,0.6797762735374078
