hour,heat_demand_mw,price_eur_per_mwh,p_ch_mw,p_dis_mw,level_mwh,elec_to_heater_mw,heater_heat_mw,boiler_heat_mw,unmet_heat_mw,electricity_cost_eur,fuel_cost_eur,carbon_cost_eur,penalty_cost_eur,emissions_tco2,heat_balance_residual_mw
4878,10.0,32.59246197661861,4.85,0.0,18.416182106924058,15.0,14.85,0.0,0.0,488.8869296492791,0.0,0.0,0.0,0.0,0.0
4879,10.0,33.053892749004135,4.85,0.0,23.014474015870594,15.0,14.85,0.0,0.0,495.808391235062,0.0,0.0,0.0,0.0,0.0
4880,10.0,37.415667783304116,4.85,0.0,27.61046677886266,15.0,14.85,0.0,0.0,561.2350167495617,0.0,0.0,0.0,0.0,0.0
4881,10.0,29.442348140613426,4.85,0.0,32.20416154547323,15.0,14.85,0.0,0.0,441.6352221092014,0.0,0.0,0.0,0.0,0.0
4882,10.0,42.94106755261227,4.85,0.0,36.795559464700496,15.0,14.85,0.0,0.0,644.116013289184,0.0,0.0,0.0,0.0,0.0
4883,10.0,45.128999603040576,0.019366083928785752,0.0,36.795559464700496,10.120571801948268,10.019366083928785,0.0,0.0,456.73128083266704,0.0,0.0,0.0,0.0,-2.8102520310824275e-16
4884,10.0,53.67136963593406,0.0,4.34435013252017,32.204161545473234,5.71277764391902,5.65564986747983,0.0,0.0,306.61260057467825,0.0,0.0,0.0,0.0,0.0
4885,10.0,46.33451191813088,4.849999999999998,0.0,36.795559464700496,14.999999999999998,14.849999999999998,0.0,0.0,695.0176787719631,0.0,0.0,0.0,0.0,0.0
4886,10.0,61.08858943652284,0.0,4.849999999999998,31.671898527073417,0.0,0.0,5.150000000000002,0.0,0.0,206.00000000000009,83.22400000000003,0.0,1.0403000000000004,0.0
4887,10.0,70.82364064373961,0.0,4.849999999999998,26.550799419915144,0.0,0.0,5.150000000000002,0.0,0.0,206.00000000000009,83.22400000000003,0.0,1.0403000000000004,0.0
4888,10.0,81.4638224865226,0.0,4.849999999999998,21.43226086231045,0.0,0.0,5.150000000000002,0.0,0.0,206.00000000000009,83.22400000000003,0.0,1.0403000000000004,0.0
4889,10.0,75.00695453643021,0.0,4.849999999999998,16.31628157398456,0.0,0.0,5.150000000000002,0.0,0.0,206.00000000000009,83.22400000000003,0.0,1.0403000000000004,0.0
4890,10.0,77.42602811419967,0.0,4.849999999999998,11.202860275302834,0.0,0.0,5.150000000000002,0.0,0.0,206.00000000000009,83.22400000000003,0.0,1.0403000000000004,0.0
4891,10.0,83.37711799746357,0.0,4.849999999999998,6.091995687270449,0.0,0.0,5.150000000000002,0.0,0.0,206.00000000000009,83.22400000000003,0.0,1.0403000000000004,0.0
4892,10.0,81.52338567925914,0.0,4.849999999999998,0.9836865315320802,0.0,0.0,5.150000000000002,0.0,0.0,206.00000000000009,83.22400000000003,0.0,1.0403000000000004,0.0
4893,10.0,82.80565316417339,0.0,0.9340349538529985,0.0,0.0,0.0,9.065965046147001,0.0,0.0,362.63860184588003,146.50599514573554,0.0,1.8313249393216944,0.0
4894,10.0,73.77777615608115,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
4895,10.0,72.75433729865274,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
4896,10.0,61.27458086981672,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
4897,10.0,60.19761814864126,0.0,-0.0,-0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
4898,10.0,57.95787028057585,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
4899,10.0,44.47858544194832,4.85,0.0,4.607499999999999,15.0,14.85,0.0,0.0,667.1787816292248,0.0,0.0,0.0,0.0,0.0
4900,10.0,39.76771578426482,4.85,0.0,9.212696249999999,15.0,14.85,0.0,0.0,596.5157367639723,0.0,0.0,0.0,0.0,0.0
4901,10.0,45.27974841244675,0.004848787499999817,0.0,9.212696249999999,10.105907866161617,10.0048487875,0.0,0.0,457.59296565916463,0.0,0.0,0.0,0.0,4.675079767757495e-16
4902,10.0,31.505847178747736,4.85,0.0,13.815589901874997,15.0,14.85,0.0,0.0,472.58770768121605,0.0,0.0,0.0,0.0,0.0
4903,10.0,29.559410734658567,4.85,0.0,18.416182106924058,15.0,14.85,0.0,0.0,443.3911610198785,0.0,0.0,0.0,0.0,0.0
4904,10.0,27.687147334297112,4.85,0.0,23.014474015870594,15.0,14.85,0.0,0.0,415.3072100144567,0.0,0.0,0.0,0.0,0.0
4905,10.0,34.001876227692755,4.85,0.0,27.61046677886266,15.0,14.85,0.0,0.0,510.0281434153913,0.0,0.0,0.0,0.0,0.0
4906,10.0,41.61845895153344,4.85,0.0,32.20416154547323,15.0,14.85,0.0,0.0,624.2768842730017,0.0,0.0,0.0,0.0,0.0
4907,10.0,45.06400092546821,4.85,0.0,36.795559464700496,15.0,14.85,0.0,0.0,675.9600138820231,0.0,0.0,0.0,0.0,0.0
